owner,name,industry,confidence,reasoning
hadenlabs,luismayta,Desconocido,0.9,La información proporcionada es insuficiente para determinar a qué categoría pertenece el repositorio. No hay descripción detallada ni contenido del README que ofrezca pistas sobre su propósito o industria.
hadenlabs,luca,Desconocido,0.0,"No hay información suficiente en el nombre, descripción o el fragmento del README proporcionado para determinar a qué categoría pertenece."
hadenlabs,learn-typescript,J - Información y comunicación,0.9,"El repositorio 'learn-typescript' parece ser un proyecto técnico centrado en la enseñanza o aprendizaje de TypeScript, un lenguaje de programación. No está claramente vinculado a ninguna industria específica, por lo que se clasifica mejor bajo 'Información y comunicación' debido a su naturaleza de desarrollo y programación de software."
hadenlabs,learn-rust,J - Información y comunicación,0.9,"El repositorio parece ser una plantilla para aprender Rust, una tecnología de programación, y no está enfocado en una industria específica. La descripción y el contenido del README sugieren que es un recurso educativo técnico, lo que lo clasifica mejor bajo información y comunicación."
hadenlabs,learn-ruby,P - Enseñanza,0.8,"El nombre y la descripción del repositorio sugieren que su propósito es educativo, específicamente para aprender Ruby. Aunque el contenido del README no proporciona detalles específicos sobre el curso o el contenido educativo, la intención de enseñanza es clara."
hadenlabs,learn-regex,J - Información y comunicación,0.8,"El repositorio parece ser una plantilla para aprender y enseñar expresiones regulares, lo cual es una herramienta fundamental en programación y procesamiento de texto. Aunque tiene un enfoque educativo, la naturaleza técnica y la falta de una industria específica lo ubican en la categoría de Información y comunicación."
hadenlabs,learn-python,P - Enseñanza,0.95,"El repositorio está diseñado como una plantilla para aprender Python, lo que indica que su propósito principal es educativo. La descripción y el contenido del README sugieren que se utiliza para enseñar programación en Python, lo cual es típico en un contexto de enseñanza."
hadenlabs,learn-lua,J - Información y comunicación,0.85,"El repositorio parece ser una plantilla para aprender y configurar proyectos en Lua, lo que indica un enfoque en el desarrollo de software y la educación técnica. No está dirigido a una industria específica, sino que proporciona herramientas y prácticas para el desarrollo de software en general."
hadenlabs,learn-haskell,J - Información y comunicación,0.85,"El repositorio parece ser una plantilla para aprender Haskell y configurar proyectos, lo que sugiere un enfoque en el desarrollo de software y la educación en programación. No está claramente vinculado a ninguna industria específica, por lo que se clasifica mejor bajo Información y comunicación."
hadenlabs,learn-groovy,J - Información y comunicación,0.9,"El repositorio 'learn-groovy' parece ser un proyecto técnico centrado en proporcionar una plantilla para aprender Groovy, un lenguaje de programación. No está dirigido a una industria específica sino a facilitar el desarrollo de software y la automatización, lo cual es típico de la categoría de Información y comunicación."
hadenlabs,learn-go,P - Enseñanza,0.8,"El nombre y descripción del repositorio sugieren que se trata de un proyecto o material educativo enfocado en enseñar el lenguaje de programación Go, lo cual encaja en la categoría de enseñanza."
hadenlabs,learn-dart,J - Información y comunicación,0.9,"El repositorio 'learn-dart' parece ser un proyecto técnico centrado en proporcionar una plantilla base para aprender Dart, un lenguaje de programación. No está vinculado a una industria específica, sino que se enfoca en el desarrollo de habilidades de programación y la contribución a proyectos de código abierto."
hadenlabs,landslide-theme,J - Información y comunicación,0.5,"El nombre y descripción 'landslide-theme' sugieren que se trata de un tema visual, probablemente para una aplicación web o de escritorio. Sin detalles específicos sobre su aplicación en una industria concreta, se clasifica en tecnología de la información."
hadenlabs,kubernetes-101,J - Información y comunicación,0.85,"El repositorio parece ser una plantilla para proyectos de aprendizaje relacionados con Kubernetes, lo cual indica que es una herramienta o recurso técnico destinado a facilitar el desarrollo de software o la gestión de infraestructuras. No está claramente vinculado a una industria específica, sino que proporciona soporte técnico y herramientas para desarrolladores, lo que se alinea con la categoría de Información y comunicación."
hadenlabs,iot-air-pollution,"E - Suministro de agua; alcantarillado, gestión de desechos y actividades de saneamiento",0.75,"El proyecto parece estar relacionado con la monitorización de la contaminación del aire utilizando tecnología IoT, lo cual es relevante para la gestión y monitoreo ambiental, especialmente en el contexto de la gestión de desechos y actividades de saneamiento para mejorar la calidad del aire."
hadenlabs,home-automation,S - Otras actividades de servicios,0.75,"El repositorio se enfoca en la automatización del hogar, lo cual sugiere una aplicación de tecnología para mejorar la comodidad y eficiencia en los hogares, categoría que se ajusta mejor a servicios diversos no clasificados en otras categorías."
hadenlabs,hello_go,J - Información y comunicación,0.8,"El repositorio parece ser un proyecto de programación básico en Go, sin indicación de aplicabilidad a una industria específica. La descripción y el contenido del README no proporcionan suficiente información sobre una aplicación industrial concreta."
hadenlabs,hammerspoon,J - Información y comunicación,0.8,"Dado que no se proporcionó una descripción detallada ni un fragmento del README, pero el nombre sugiere que podría ser una herramienta o librería de software, se clasifica en 'Información y comunicación' por defecto al tratarse de un recurso tecnológico sin una industria específica claramente identificable."
hadenlabs,example-django-sales,J - Información y comunicación,0.7,"El repositorio menciona ser un ejemplo de ventas utilizando Django, lo cual sugiere que es un proyecto de desarrollo de software, posiblemente un sistema de gestión de ventas o un ejemplo educativo de cómo construir uno. La falta de detalles específicos sobre su aplicación en una industria concreta lleva a clasificarlo en desarrollo de software o comunicaciones."
hadenlabs,envsecrets,Desconocido,0.0,No hay suficiente información en el nombre o la descripción del repositorio para determinar una categoría específica.
hadenlabs,email-signature,J - Información y comunicación,0.7,"El repositorio parece estar relacionado con la creación o gestión de firmas de correo electrónico, lo cual es una herramienta de comunicación. No hay suficiente información para asignarlo a una industria específica, por lo que se clasifica en Información y comunicación."
hadenlabs,emacs.d,J - Información y comunicación,0.95,"El repositorio parece estar relacionado con la configuración personal de Emacs, un editor de texto extensible, lo que indica un enfoque en herramientas de desarrollo de software o configuración de entornos de programación."
hadenlabs,dotfiles,J - Información y comunicación,0.95,"El repositorio describe un conjunto de archivos de configuración (dotfiles) modulares y personalizables, lo cual es una herramienta técnica utilizada para personalizar y automatizar entornos de desarrollo. Esto se alinea con el desarrollo de software y la gestión de proyectos de código abierto, típicos de la categoría de Información y comunicación."
hadenlabs,cookiecutter-base,J - Información y comunicación,0.8,"El nombre y descripción del repositorio sugieren que se trata de una plantilla o herramienta de desarrollo, probablemente relacionada con la creación de proyectos de software. Esto se alinea con actividades de desarrollo de software y servicios de TI."
hadenlabs,base-learn-template,J - Información y comunicación,0.85,"El repositorio parece ser una plantilla base para proyectos de software, lo que indica que es una herramienta técnica destinada a mejorar o facilitar el desarrollo de software. No está claramente vinculado a una industria específica, por lo que se clasifica en Información y comunicación."
hadenlabs,base-infrastructure,Desconocido,0.5,La descripción y el fragmento del README proporcionados no contienen información suficiente para determinar una categoría específica.
hadenlabs,antd-todo-example,J - Información y comunicación,0.7,"El nombre y descripción del repositorio sugieren que es un ejemplo de implementación de una aplicación de tareas (todo) usando Ant Design (antd), lo cual es una biblioteca de diseño de UI para React. Esto indica que el proyecto es técnico y se relaciona con el desarrollo de software, pero no apunta a una industria específica."
hadenlabs,pre-commit-hooks,J - Información y comunicación,0.95,"El repositorio describe una colección de ganchos de Git para ser usados con el marco de trabajo pre-commit, lo cual es una herramienta técnica para mejorar la calidad del código y automatizar tareas antes de hacer commit. Esto no está directamente relacionado con ninguna industria específica, sino que es una herramienta de desarrollo de software, por lo tanto, se clasifica mejor bajo Información y comunicación."
hadenlabs,zsh-docker,J - Información y comunicación,0.85,"El repositorio 'zsh-docker' parece ser una herramienta técnica diseñada para mejorar la eficiencia y organización de comandos en Docker usando Zsh, lo cual es relevante principalmente para desarrolladores y profesionales de TI. No está claramente vinculado a una industria específica fuera del ámbito tecnológico."
hadenlabs,zsh-core,J - Información y comunicación,0.9,"El repositorio 'zsh-core' parece ser un proyecto técnico centrado en proporcionar una configuración central para el shell Zsh, incluyendo herramientas y plugins para mejorar la experiencia de desarrollo. No está claramente vinculado a una industria específica, sino que ofrece soporte y mejoras para el entorno de desarrollo, lo que lo clasifica mejor bajo tecnologías de la información y comunicación."
hadenlabs,zsh-resources,J - Información y comunicación,0.95,"El repositorio está enfocado en recursos para configurar y mejorar el entorno de trabajo en la terminal Zsh, lo cual es una herramienta técnica. No está dirigido a una industria específica sino a mejorar la eficiencia y personalización de entornos de desarrollo, lo cual es fundamental en el sector de la información y comunicación."
hadenlabs,zsh-goenv,J - Información y comunicación,0.95,"El repositorio describe un plugin para zsh relacionado con la configuración de entornos para el lenguaje de programación Go, lo cual es una herramienta de desarrollo de software. Esto se alinea con las actividades de desarrollo y comunicación de software, típicas de la categoría de Información y comunicación."
hadenlabs,zsh-jenv,J - Información y comunicación,0.95,"El repositorio 'zsh-jenv' parece ser una configuración o entorno de trabajo para Zsh (un shell para sistemas UNIX), lo que indica que es una herramienta técnica destinada a mejorar o personalizar el entorno de desarrollo. No está vinculado directamente a ninguna industria específica, sino que apoya actividades de desarrollo de software y operaciones de sistemas."
hadenlabs,zsh-hacker,J - Información y comunicación,0.95,"El repositorio describe un plugin para zsh orientado a hackers, lo que sugiere que es una herramienta técnica para mejorar o personalizar el entorno de la shell para usuarios con habilidades técnicas avanzadas. No está dirigido a una industria específica, sino que mejora las capacidades de comunicación y desarrollo de software."
hadenlabs,zsh-flutter,J - Información y comunicación,0.95,"El repositorio es un plugin para zsh relacionado con Flutter, lo que indica que es una herramienta de desarrollo de software. No está dirigido a una industria específica sino que facilita la programación, por lo tanto, se clasifica en Información y comunicación."
hadenlabs,zsh-git,J - Información y comunicación,0.95,"El repositorio describe un plugin para zsh relacionado con git, lo cual indica que es una herramienta de desarrollo de software. Esto se alinea con la categoría de Información y comunicación, ya que se trata de una mejora o herramienta para el entorno de desarrollo de software."
hadenlabs,kind-calico,J - Información y comunicación,0.85,"El repositorio describe la configuración y uso de un cluster con Calico, lo cual implica trabajo con tecnologías de información, específicamente en el ámbito de la infraestructura como código y contenerización. No se asocia directamente con ninguna industria específica, sino que proporciona herramientas y procesos para la gestión de sistemas y redes."
hadenlabs,terraform-module-template,J - Información y comunicación,0.95,"El repositorio es una plantilla para módulos de Terraform, lo cual indica que es una herramienta técnica destinada a la automatización de infraestructura, comúnmente utilizada en el desarrollo de software y operaciones de TI. No está dirigido a una industria específica, sino que proporciona soporte técnico y herramientas para profesionales de la información y comunicación."
hadenlabs,ansible-role-template,J - Información y comunicación,0.9,"El repositorio es una plantilla para roles de Ansible, lo cual es una herramienta de automatización de TI. No está dirigido a una industria específica, sino que proporciona una solución técnica para la gestión de configuraciones, lo que es común en el sector de la información y comunicación."
hadenlabs,ansible-role-k3s,J - Información y comunicación,0.9,"El repositorio describe un rol de Ansible para k3s, lo cual es una herramienta técnica utilizada en la automatización y gestión de configuraciones en entornos de TI. Esto se alinea con el desarrollo de software y servicios de TI, típicos de la categoría de Información y comunicación."
hadenlabs,ansible-role-nfs,J - Información y comunicación,0.9,"El repositorio describe un rol de Ansible para configurar NFS, lo cual es una herramienta de automatización para la gestión de configuraciones en sistemas informáticos. Esto se clasifica mejor bajo tecnologías de la información y comunicación debido a su naturaleza técnica y su aplicación en la administración de sistemas y redes."
hadenlabs,ansible-role-users,J - Información y comunicación,0.9,"El repositorio describe un rol de Ansible, que es una herramienta para la automatización de TI, lo que indica que el software está relacionado con la gestión de infraestructuras de tecnología de la información, clasificándose mejor bajo información y comunicación."
hadenlabs,zsh-cheat,J - Información y comunicación,0.95,"El repositorio 'zsh-cheat' es un plugin para zsh, lo que indica que es una herramienta de desarrollo o mejora de la eficiencia en la línea de comandos para desarrolladores. No está dirigido a una industria específica sino que mejora las herramientas de desarrollo de software, por lo que se clasifica en 'Información y comunicación'."
hadenlabs,zsh-rvm,J - Información y comunicación,0.95,"El repositorio 'zsh-rvm' es un ayudante de instalación para RVM (Ruby Version Manager) diseñado para ser utilizado con zsh, lo que indica que es una herramienta de desarrollo de software. No está dirigido a una industria específica, sino que facilita la configuración de entornos de desarrollo, lo que lo clasifica en la categoría de Información y comunicación."
hadenlabs,zsh-plugin-template,J - Información y comunicación,0.95,"El repositorio es un template para crear plugins para Zsh, lo cual es una herramienta técnica destinada a mejorar o personalizar entornos de desarrollo. No está dirigido a una industria específica, sino que sirve como una herramienta de desarrollo de software."
hadenlabs,docker-activemq,J - Información y comunicación,0.95,"El repositorio describe una herramienta de Docker para ActiveMQ, que es un software de mensajería. Esto indica que el proyecto está enfocado en la infraestructura de comunicaciones y tecnologías de la información, típicamente clasificado bajo Información y comunicación."
hadenlabs,terraform-aws-openvpn,J - Información y comunicación,0.9,"El repositorio describe un módulo de Terraform para provisionar una instancia de OpenVPN en AWS, lo que indica que se trata de una herramienta de infraestructura como código (IaC) para la gestión de redes y comunicaciones en la nube. Esto se alinea con las actividades de tecnologías de la información y comunicación."
hadenlabs,plop-utils,J - Información y comunicación,0.95,"El repositorio 'plop-utils' es una utilidad para el generador de código 'plop', lo que indica que es una herramienta de desarrollo de software. No está dirigido a una industria específica, sino que proporciona funcionalidades generales para la creación de código, lo que es típico de la categoría de Información y comunicación."
gcoronelc,PECI-Java-MAR-2015,P - Enseñanza,1.0,"El repositorio es claramente para un curso de Java realizado en marzo de 2015, lo que indica que su propósito es educativo y se utiliza para la enseñanza."
gcoronelc,CEPSUNI-PYTHON-70160,P - Enseñanza,0.95,"El repositorio está claramente relacionado con un taller de Data Science y Machine Learning ofrecido en una institución educativa (CEPS-UNI), lo que indica que su propósito principal es educativo."
gcoronelc,CTIC-CIENCIA-DE-DATOS-MOD-01-2022A,P - Enseñanza,1.0,"El repositorio describe un taller de fundamentos de ciencia de datos ofrecido en CTIC, UNI, lo que indica que es un proyecto educativo o universitario."
gcoronelc,CTIC-CIENCIA-DE-DATOS-MOD-01-2022B,P - Enseñanza,1.0,"El repositorio describe un taller de Ciencia de Datos ofrecido en UNI-CTIC, incluyendo detalles sobre el lugar, horario, y contactos académicos, lo que indica que es un proyecto educativo."
gcoronelc,CTIC-CIENCIA-DE-DATOS-MOD-02-2022,P - Enseñanza,1.0,"El repositorio describe un taller de Ciencia de Datos ofrecido en UNI-CTIC, lo que indica que es un proyecto educativo universitario."
gcoronelc,IGH_FULL_STACK_2022,P - Enseñanza,1.0,"El repositorio describe un taller de capacitación en programación Java y base de datos Oracle, indicando un contexto educativo."
gcoronelc,UPN_2024-1_ESDAT,P - Enseñanza,1.0,"El repositorio está claramente asociado a un taller de estructura de datos ofrecido en la Universidad Privada del Norte, lo que indica que su propósito principal es educativo."
gcoronelc,databases,P - Enseñanza,0.95,"El repositorio se utiliza para cursos de programación, específicamente para enseñar el uso de bases de datos en SQL Server y ORACLE, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIIS-2025-2-BIC01-W,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de Introducción a la Computación ofrecido en la UNIVERSIDAD NACIONAL DE INGENIERIA, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIIS-2025-2-BIC01-U,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario llamado INTRODUCCION A LA COMPUTACION ofrecido en la UNIVERSIDAD NACIONAL DE INGENIERIA, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIIS-2025-2-SI302-V,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de Programación Orientada a Objetos ofrecido en la Universidad Nacional de Ingeniería (UNI), lo que indica que su propósito principal es educativo."
gcoronelc,UNI-EPIES-DAS-2025-2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de Diseño y Análisis de Sistemas, indicando lugar, horarios, y recursos educativos, lo que lo clasifica directamente en la categoría de enseñanza."
gcoronelc,UPN_2025_2_ESTDAT,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de estructura de datos, indicando el nombre del curso, el lugar donde se imparte, horarios, y recursos educativos, lo que lo clasifica directamente en la categoría de enseñanza."
gcoronelc,UNI-FIIS-2025-2-SI401-V,P - Enseñanza,1.0,"El repositorio es claramente para un curso de Lenguaje de Programación con C++ ofrecido en la Universidad Nacional de Ingeniería, lo que indica que su propósito principal es educativo."
gcoronelc,CEPSUNI-SQL4-69762,P - Enseñanza,0.95,"El repositorio describe un taller de Business Intelligence con SQL Server ofrecido en CEPS-UNI, lo que indica que es un recurso educativo. La información sobre el curso, el docente y los recursos adicionales apuntan a un contexto de enseñanza."
gcoronelc,UPN_2025_2_SOLWEB,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de desarrollo de soluciones web con Java y Spring Boot, ofrecido por la Universidad Privada del Norte. La descripción y el contenido del README proporcionan información detallada sobre el curso, incluyendo el nombre, lugar, horario, fecha de inicio, duración y recursos, lo que indica que su propósito principal es educativo."
gcoronelc,UCV_MET-PROG_2017-2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario ofrecido por la Universidad Cesar Vallejo, incluyendo detalles del curso, horarios, y recursos educativos, lo que indica que su propósito es educativo."
gcoronelc,imagenes,J - Información y comunicación,0.7,"El repositorio parece ser una colección de recursos digitales para aplicaciones, lo cual sugiere un enfoque en el desarrollo o soporte de software y contenido digital. La mención de un portal de cursos virtuales y un blog podría indicar un enfoque educativo o de comunicación, pero la descripción principal sugiere un propósito más técnico."
gcoronelc,CEPSUNI-SQL3-68171,P - Enseñanza,0.95,"El repositorio describe un taller de administración de base de datos SQL Server ofrecido en CEPS-UNI, lo que indica que es material educativo. La presencia de datos del curso, recursos de aprendizaje y enlaces a cursos virtuales refuerza su clasificación en la categoría de enseñanza."
gcoronelc,SQL-SERVER-CON-GUSTAVO,P - Enseñanza,0.95,"El nombre y descripción del repositorio sugieren que es un taller educativo sobre SQL Server, lo que implica un contexto de aprendizaje o enseñanza."
gcoronelc,SQL-SERVER-PROG-01,P - Enseñanza,0.95,"El repositorio describe un taller de programación con T-SQL ofrecido en el CEPS-UNI, lo que indica que está directamente relacionado con actividades educativas y de enseñanza."
gcoronelc,UNI-EPIES-DAS-2025-1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de Diseño y Análisis de Sistemas, incluyendo detalles como lugar, horarios, y enlaces a recursos educativos."
gcoronelc,UNI-FIIS-2025-1-SI302-W,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Programación Orientada a Objetos ofrecido en la Universidad Nacional de Ingeniería, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIIS-2025-1-SI302-V,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Programación Orientada a Objetos ofrecido en la Universidad Nacional de Ingeniería, lo que indica que su propósito principal es educativo."
gcoronelc,gcoronelc.github.io,J - Información y comunicación,0.6,"Dado que es un repositorio personal sin una descripción detallada o contenido específico del README, se clasifica en 'Información y comunicación' por ser posiblemente un portafolio o proyecto personal relacionado con tecnología o comunicación."
gcoronelc,CEPSUNI-SQL2-67487,P - Enseñanza,0.95,"El repositorio describe un taller de programación con T-SQL ofrecido por CEPS-UNI, lo que indica que está relacionado con actividades educativas y de enseñanza."
gcoronelc,CEPSUNI-SQL1-67489,P - Enseñanza,0.95,"El repositorio está relacionado con un taller de implementación de SQL Server ofrecido por CEPS-UNI, lo que indica que es un recurso educativo. La información incluye detalles sobre el lugar, horario, inicio y duración del curso, así como enlaces a cursos virtuales y recursos de aprendizaje, lo que refuerza su clasificación en la categoría de enseñanza."
gcoronelc,CEPSUNI_FUND_PROG_002,P - Enseñanza,1.0,"El repositorio está claramente orientado a un curso de fundamentos de programación con Java ofrecido en CEPS-UNI, lo que indica que su propósito principal es educativo."
gcoronelc,recursos,P - Enseñanza,0.95,"El repositorio está claramente dirigido a profesores, ofreciendo recursos útiles para ellos, lo que indica que su propósito es apoyar la enseñanza."
gcoronelc,ORACLE-SQL-2019-10,P - Enseñanza,0.95,"El repositorio describe un taller de ORACLE SQL ofrecido en SistemasUNI, incluyendo detalles como el lugar, horario, inicio, y material del curso. Esto indica que el software y los recursos proporcionados están destinados a fines educativos."
gcoronelc,SISTUNI_JAVA_JDBC_001,P - Enseñanza,0.95,"El repositorio está claramente relacionado con un curso de desarrollo de aplicaciones de escritorio usando Java y JDBC, ofrecido por SistemasUNI. La información incluye detalles sobre el horario, el lugar, el contenido del curso y recursos recomendados, lo que indica que su propósito principal es educativo."
gcoronelc,CEPSUNI-SQL1-67102,P - Enseñanza,0.95,"El repositorio describe un taller de SQL Server ofrecido en CEPS-UNI, lo que indica que está relacionado con actividades educativas. La información sobre el lugar, horario, y enlaces a cursos virtuales refuerza la clasificación en enseñanza."
gcoronelc,UIGV_20242_PI2,P - Enseñanza,0.95,"El nombre y descripción del repositorio sugieren que es un proyecto desarrollado para un curso o asignatura (Proyecto Informático II) en una institución educativa (UIGV), lo que indica su relación con la enseñanza."
gcoronelc,UIGV_20242_PI1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario, específicamente un curso de Proyecto Informático, lo que indica que su propósito es educativo."
gcoronelc,UNI-EPIES-DAS-2024-2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un taller de análisis y diseño de sistemas ofrecido en la UNI, lo cual indica que su propósito es educativo y formativo."
gcoronelc,UNI-FIIS-2024-2-SI302-W,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación orientada a objetos ofrecido en la Universidad Nacional de Ingeniería, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIIS-2024-2-SI302-V,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación orientada a objetos ofrecido en la Universidad Nacional de Ingeniería, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIIS-2024-1-SI302-W,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación orientada a objetos ofrecido en la Universidad Nacional de Ingeniería, lo que indica que su propósito principal es educativo."
gcoronelc,CEPSUNI_FUND_PROG_003,P - Enseñanza,0.95,"El repositorio está claramente relacionado con un curso de fundamentos de programación en Java ofrecido por CEPS-UNI, lo que indica que su propósito principal es educativo."
gcoronelc,UCV_PROG-OO_2017-2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Programación Orientada a Objetos ofrecido en la Universidad Cesar Vallejo, lo que indica que su propósito principal es educativo."
gcoronelc,UPN_2024_2_DB,P - Enseñanza,1.0,"El repositorio es claramente un recurso educativo para un curso de bases de datos relacionales ofrecido por una universidad, indicando que su propósito principal es la enseñanza."
gcoronelc,CEPSUNI-DISBD-66633,P - Enseñanza,1.0,"El repositorio describe un taller de diseño de bases de datos relacionales ofrecido por CEPS-UNI, lo que indica que es un recurso educativo. La información detallada sobre el curso, el docente, y los recursos adicionales de aprendizaje apuntan claramente a la categoría de enseñanza."
gcoronelc,UNI-EPIES-DAS-2024-1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Diseño y Análisis de Sistemas ofrecido en la UNI (Universidad Nacional de Ingeniería) en Perú, lo que indica que su propósito principal es educativo."
gcoronelc,CEPSUNI-DISBD-66428,P - Enseñanza,0.95,"El repositorio describe un taller de diseño de bases de datos relacionales ofrecido por CEPS UNI, lo que indica que está directamente relacionado con actividades educativas y de enseñanza."
gcoronelc,UCV_GDI-2_202401-B2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario ofrecido en la Universidad Cesar Vallejo, lo que indica que su propósito principal es educativo."
gcoronelc,UCV_GDI-2_202401-A1,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario ofrecido por la Universidad Cesar Vallejo, lo que indica que su propósito es educativo."
gcoronelc,UNI-FIEE-2024-1-BMA15-Q,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de programación orientada a objetos, indicando lugar, horario, y docente, lo que lo clasifica directamente en la categoría de enseñanza."
gcoronelc,UNI-FIIS-2024-1-SI302-V,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación orientada a objetos ofrecido en la Universidad Nacional de Ingeniería, lo que indica que su propósito principal es educativo."
gcoronelc,UPN_2024_1_DB,P - Enseñanza,0.95,"El repositorio está claramente relacionado con un curso de base de datos relacionales ofrecido en una universidad, lo que indica que su propósito principal es educativo."
gcoronelc,UPN_2024_1_TPOO,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de programación orientada a objetos ofrecido en la Universidad Privada del Norte, lo que indica que su propósito es educativo."
gcoronelc,TallerPython20241,P - Enseñanza,1.0,"El repositorio describe un taller de programación en Python, incluyendo detalles sobre el lugar, horario, inicio, duración y el docente a cargo. Esto indica que el software o contenido está destinado a la enseñanza."
gcoronelc,UDEMY,P - Enseñanza,0.95,"El repositorio promociona cursos virtuales de programación en Udemy, lo que indica que su propósito principal es educativo, específicamente en el área de enseñanza de programación y desarrollo de software."
gcoronelc,CEPSUNI-SQL1-64918,P - Enseñanza,0.95,"El repositorio describe un taller de SQL Server ofrecido en CEPS-UNI, incluyendo detalles sobre el lugar, horario, y enlaces a cursos virtuales, lo que indica que está directamente relacionado con actividades educativas."
gcoronelc,CEPSUNI-DISBD-64751,P - Enseñanza,0.95,"El repositorio describe un curso sobre diseño de bases de datos relacionales, incluyendo detalles como el horario, lugar, y recursos educativos, lo que indica que su propósito principal es la enseñanza."
gcoronelc,CEPSUNI-DISBD-64505,P - Enseñanza,0.95,"El repositorio describe un curso de diseño de bases de datos relacionales, incluyendo detalles del curso, información del docente y recursos educativos. Esto indica que el software o contenido está destinado a la enseñanza."
gcoronelc,CEPSUNI-DISBD-63947,P - Enseñanza,0.95,"El repositorio describe un curso de diseño de bases de datos relacionales ofrecido por CEPS-UNI, incluyendo detalles como el horario, duración y recursos educativos, lo que indica que está directamente relacionado con actividades educativas."
gcoronelc,UNI-FIEE-2023-3-BMA15-M,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso de Programación Orientada a Objetos ofrecido en la Universidad Nacional de Ingeniería, lo que indica que su propósito principal es educativo."
gcoronelc,UCV_GDI-1_202302-B2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario ofrecido por la Universidad Cesar Vallejo, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-FIIS-2023-2-SI302-V,P - Enseñanza,1.0,"El repositorio está claramente asociado a un curso universitario de programación orientada a objetos, indicado por el lugar (UNIVERSIDAD NACIONAL DE INGENIERIA), el horario y el inicio de clases."
gcoronelc,UNI-FIIS-2023-2-SI302-W,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario de programación orientada a objetos, indicando lugar, horario, inicio y recursos útiles para los estudiantes."
gcoronelc,UCONT-ORACLE-DATABASE-2022,P - Enseñanza,0.95,"El repositorio describe un taller de Oracle SQL ofrecido en la Universidad Continental, lo que indica que su propósito principal es educativo. La información sobre el lugar, horario, inicio, duración y docente refuerza que se trata de un recurso de enseñanza."
gcoronelc,UCONT-SPRING-REST-2023,P - Enseñanza,0.95,"El repositorio describe un curso ofrecido por la Universidad Continental, incluyendo detalles como el lugar, horario, inicio, duración y docente, lo que indica que su propósito principal es educativo."
gcoronelc,UCONT-SPRING-BOOT-2023,P - Enseñanza,0.95,"El repositorio está claramente relacionado con un curso ofrecido en la Universidad Continental, cubriendo desarrollo web con Spring Boot. La información incluye detalles sobre el lugar, horario, inicio, duración y el docente, lo que indica que su propósito principal es educativo."
gcoronelc,UNI-EPIES-DAS-2023-2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario, específicamente un curso de Análisis y Diseño de Sistemas en la Universidad Nacional de Ingeniería."
gcoronelc,CEPSUNI-SQL1-63887,P - Enseñanza,0.95,"El repositorio describe un taller de SQL Server ofrecido en CEPS-UNI, incluyendo detalles sobre el lugar, horario, inicio, y duración, lo que indica que se trata de un material educativo. Además, se mencionan cursos virtuales y enlaces a material de enseñanza."
gcoronelc,JAVA_WEB_2020_10,P - Enseñanza,0.95,"El repositorio describe un taller de desarrollo web con Java ofrecido en SistemasUNI, lo que indica que es un recurso educativo. La información incluye detalles sobre el horario, inicio, duración y enlaces a recursos de aprendizaje, lo que refuerza su clasificación en la categoría de enseñanza."
gcoronelc,UCV_GDI-1_202302-A2,P - Enseñanza,1.0,"El repositorio está claramente relacionado con un curso universitario ofrecido en la Universidad Cesar Vallejo, lo que indica que su propósito es educativo."
